model_id,prop_id,comparison,gold_answer,qid,pair_id,direction,temperature,top_p,max_new_tokens,n,yes_count,no_count,unknown_count,refused_count,p_yes,p_no,p_unknown,p_refused,p_correct,majority_label
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,ad35abfc95bc480cdb92538f923c896e93877cc9b56fa50f243653aee8c15a54_fwd,ad35abfc95bc480cdb92538f923c896e93877cc9b56fa50f243653aee8c15a54,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,adc92f725af62997c7f0b9348d5771a0cc38bf2fbd8f915396da8ac185f063f3_fwd,adc92f725af62997c7f0b9348d5771a0cc38bf2fbd8f915396da8ac185f063f3,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,b1da4a0373f1bba4bf0d3ac34b50175e9968247db2c6578e212730389365a9c6_fwd,b1da4a0373f1bba4bf0d3ac34b50175e9968247db2c6578e212730389365a9c6,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,b812c81d0d1bb25de9d4c56b939a6ba6611ff0723e67b811233a2d68850073f3_fwd,b812c81d0d1bb25de9d4c56b939a6ba6611ff0723e67b811233a2d68850073f3,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,b8d9d53903e181331aeaee77d5dfd0a236ff3765952d7f83dd1b9d3f254d06ae_fwd,b8d9d53903e181331aeaee77d5dfd0a236ff3765952d7f83dd1b9d3f254d06ae,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,bca853b7d51bec778fdd7e43c7625fb5d1f6b697272e19dbf23c394cd97eb174_rev,bca853b7d51bec778fdd7e43c7625fb5d1f6b697272e19dbf23c394cd97eb174,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,c9fd1c45f2d880dfebff981fe694dc4135ce94fafc93c112d8eebd9659d2ecde_fwd,c9fd1c45f2d880dfebff981fe694dc4135ce94fafc93c112d8eebd9659d2ecde,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,cb3e7da291283ee1b374bea2e4d0bd53013a255161435c333ed9962b0cc86ba3_fwd,cb3e7da291283ee1b374bea2e4d0bd53013a255161435c333ed9962b0cc86ba3,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,cd7e19a1ef774fe76a305af8b225ad50b1f79dce274f592d655a529a6f1b1c9f_fwd,cd7e19a1ef774fe76a305af8b225ad50b1f79dce274f592d655a529a6f1b1c9f,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,d13b665af6c7602391453b9248567bdf867002ba3a1db9b0a1c593694f91e529_fwd,d13b665af6c7602391453b9248567bdf867002ba3a1db9b0a1c593694f91e529,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,d48e8880225394574c27b140a5b0561df1ccc5be0746f5309889086f07313e24_fwd,d48e8880225394574c27b140a5b0561df1ccc5be0746f5309889086f07313e24,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,d65439171546926706d1e752ca38294c41ef8d0853c44bc9c1137a26d4e9f25b_fwd,d65439171546926706d1e752ca38294c41ef8d0853c44bc9c1137a26d4e9f25b,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,dad146fde77cf6cb98cc2ad415af9ead8fb4bbeaf7c5312c487a5fd5e0e45f39_rev,dad146fde77cf6cb98cc2ad415af9ead8fb4bbeaf7c5312c487a5fd5e0e45f39,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,db9e29446eb9ca54ae047ae32e2dc9248d320820d503b68f67bd3f5f4c4f2f2c_fwd,db9e29446eb9ca54ae047ae32e2dc9248d320820d503b68f67bd3f5f4c4f2f2c,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,dcfed2941a25dc038d0927a04962b521786f7451902dd1c681033f49528c6745_fwd,dcfed2941a25dc038d0927a04962b521786f7451902dd1c681033f49528c6745,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,e01345df2d1ec819f2c33bb10259abf5aff98b9d9479ea1eee6fb4a86c040f9a_fwd,e01345df2d1ec819f2c33bb10259abf5aff98b9d9479ea1eee6fb4a86c040f9a,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,e28244e993f8edded8b0c89b2475f0ae16959ee6efa2d2a77847d0281295ee91_fwd,e28244e993f8edded8b0c89b2475f0ae16959ee6efa2d2a77847d0281295ee91,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,e8009229e361cae939fdb31258213e4d2887947246e6d442b25360234bed500e_fwd,e8009229e361cae939fdb31258213e4d2887947246e6d442b25360234bed500e,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,e951d5eceb4b72d776518660fb2272bc7d5d565fadbad080a8d52d4ae0d4555b_fwd,e951d5eceb4b72d776518660fb2272bc7d5d565fadbad080a8d52d4ae0d4555b,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,eaf69441e41fe8c9c97bdf653d790008c3a2c75b944e72489b33a168643446fc_fwd,eaf69441e41fe8c9c97bdf653d790008c3a2c75b944e72489b33a168643446fc,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,ee5c06518c96a9eeefc86dddb7ce625acc01cfcaf6dd906624d9d2dcde5941af_fwd,ee5c06518c96a9eeefc86dddb7ce625acc01cfcaf6dd906624d9d2dcde5941af,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,f3a621fab0e200251d6929bc77a24ac75daee7914621da4e5ee53a7ffd8eb7a8_fwd,f3a621fab0e200251d6929bc77a24ac75daee7914621da4e5ee53a7ffd8eb7a8,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,f783b4793aa4e7cdeab74b9ae384bb70a23301c29fd5b06051fb4705e4da8a22_rev,f783b4793aa4e7cdeab74b9ae384bb70a23301c29fd5b06051fb4705e4da8a22,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,fcce12c3e1914787f9f647806de0cc9a9d1db36f5a7361dec52bfb89eb9b185f_fwd,fcce12c3e1914787f9f647806de0cc9a9d1db36f5a7361dec52bfb89eb9b185f,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,fd877be04158b7a76602f44ab0dd46c6a33c2e24a5908f3936bc9670e56c114e_fwd,fd877be04158b7a76602f44ab0dd46c6a33c2e24a5908f3936bc9670e56c114e,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,NO,fdee937d53a8e7b9c8b02ea8621b5301da68e46047cded35a014959520a6ee5d_rev,fdee937d53a8e7b9c8b02ea8621b5301da68e46047cded35a014959520a6ee5d,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.1,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,0c3843a5c8a10651d6d7e347b5fbbfdfa55ba55c0ee775e936812d31a590495f_rev,0c3843a5c8a10651d6d7e347b5fbbfdfa55ba55c0ee775e936812d31a590495f,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,12f26251d04469f623ae0e78575b05f85d8b4a69ccac0a75c900f85250eb8252_rev,12f26251d04469f623ae0e78575b05f85d8b4a69ccac0a75c900f85250eb8252,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,1593f327a5c21e8d53dc2ffe82b9e8f7bf37cbdc98ce2fc37abaab0a7013d07c_rev,1593f327a5c21e8d53dc2ffe82b9e8f7bf37cbdc98ce2fc37abaab0a7013d07c,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,176e60e90ff419d9984f658b6fdec8c6d84d87fcc21789ac9477355193ecd4c9_rev,176e60e90ff419d9984f658b6fdec8c6d84d87fcc21789ac9477355193ecd4c9,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,1c61182b2ad23ee9a087cab924dea711b32ca09196ae0a4a06d02dbe9549920c_rev,1c61182b2ad23ee9a087cab924dea711b32ca09196ae0a4a06d02dbe9549920c,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,1c7fb229f7cddc239c1be7453f23d8bbcbbf1d4c2ca311655f1826e9cbe567b4_rev,1c7fb229f7cddc239c1be7453f23d8bbcbbf1d4c2ca311655f1826e9cbe567b4,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,209870bf587857c904d4001c4e49fd0ba3616b943f5ab842978c2462f4c5288c_rev,209870bf587857c904d4001c4e49fd0ba3616b943f5ab842978c2462f4c5288c,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,216b539234a4d413fdbcc7ff66df8b2e7bed35549c2454c24ac7e1bbe65617cb_rev,216b539234a4d413fdbcc7ff66df8b2e7bed35549c2454c24ac7e1bbe65617cb,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,2231003c9b7d978de97a7c5da75566d4a945e00ece4aaa7a5a803011e1f06830_rev,2231003c9b7d978de97a7c5da75566d4a945e00ece4aaa7a5a803011e1f06830,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,235ddd38084b3a0bcb3e58fe407766a71264bee812e5a0127cb0a5af5d9feea9_rev,235ddd38084b3a0bcb3e58fe407766a71264bee812e5a0127cb0a5af5d9feea9,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,255e2ef6a9edda8d8ff88d93241df74b4908cc2840d188389ab37a981f2f38f1_rev,255e2ef6a9edda8d8ff88d93241df74b4908cc2840d188389ab37a981f2f38f1,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,25c306389583599c95a2efe03c1190948e6a25fcaaafffb0dba121ced2f6d4ba_rev,25c306389583599c95a2efe03c1190948e6a25fcaaafffb0dba121ced2f6d4ba,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,28bd5aede263e67f6ede71e21aabe1e308409c6f7f68b9e56da0764ac2d8ac6e_rev,28bd5aede263e67f6ede71e21aabe1e308409c6f7f68b9e56da0764ac2d8ac6e,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,2a4e1d0d7a2cc2a911462ad2f6c9b52c1154a001fdd8ca4af012561bbe1d9a19_rev,2a4e1d0d7a2cc2a911462ad2f6c9b52c1154a001fdd8ca4af012561bbe1d9a19,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,2e0e42e3458f9e4a0dd5fa9ba2bbea51a2eddc76e7925dbb1983892d8a986509_rev,2e0e42e3458f9e4a0dd5fa9ba2bbea51a2eddc76e7925dbb1983892d8a986509,rev,0.7,0.9,2000,10,0,8,2,0,0.0,0.8,0.2,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,3092a16256eb077fb91242cb0525a086b72e9633aa3e72c53af5ed0de13bd63c_rev,3092a16256eb077fb91242cb0525a086b72e9633aa3e72c53af5ed0de13bd63c,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,31b943a4ea67f707322af8813adb428529cfda86dbbe1f2a959d82dedaeea263_rev,31b943a4ea67f707322af8813adb428529cfda86dbbe1f2a959d82dedaeea263,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,33348c7668dd2cb4df4f930482eeb6e9f6a4ad396e73f87a2c5213ebff21ff75_rev,33348c7668dd2cb4df4f930482eeb6e9f6a4ad396e73f87a2c5213ebff21ff75,rev,0.7,0.9,2000,10,5,5,0,0,0.5,0.5,0.0,0.0,0.5,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,3376dbfff2b84e75afe38bfe567340a4618d8d5bb466d146506ff2764cb80344_rev,3376dbfff2b84e75afe38bfe567340a4618d8d5bb466d146506ff2764cb80344,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,346e1c4dcde833289daf5105784da72006785f972e5e483e430d009bf2866d5f_rev,346e1c4dcde833289daf5105784da72006785f972e5e483e430d009bf2866d5f,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,358319d2555a186b91a1b73d453b725d53bd6a2a3e0e849e3a3a33e9ada91b42_rev,358319d2555a186b91a1b73d453b725d53bd6a2a3e0e849e3a3a33e9ada91b42,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,376d15535946da619b9aa2b35ef7473212864fafbf3766035d532914bbcc0a83_rev,376d15535946da619b9aa2b35ef7473212864fafbf3766035d532914bbcc0a83,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,378a5905822cb2c9a8726a9901fa2ac47b601319b9d8d0e2bb863028165b3256_rev,378a5905822cb2c9a8726a9901fa2ac47b601319b9d8d0e2bb863028165b3256,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,3cbd42fc95dfd12130f4a0e6972ce0c7550adfb081f760afaca48de6b74f05b6_rev,3cbd42fc95dfd12130f4a0e6972ce0c7550adfb081f760afaca48de6b74f05b6,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,4755fa6ba8ea0979753592dcb52dc2428550a7159a50cdc713728635a0804000_rev,4755fa6ba8ea0979753592dcb52dc2428550a7159a50cdc713728635a0804000,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,4b453c0fc5fd510e2b54934d5a3174f873e73066e2f0643cb35585d321ce0887_rev,4b453c0fc5fd510e2b54934d5a3174f873e73066e2f0643cb35585d321ce0887,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,4dfb4f0fc2c2e55249ed17e4749c8557a6c42e50d218a877d7182675ff16469e_rev,4dfb4f0fc2c2e55249ed17e4749c8557a6c42e50d218a877d7182675ff16469e,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,54a672e547708c095440de1557275bfe305e496384987f5fa549d50e2177ab39_rev,54a672e547708c095440de1557275bfe305e496384987f5fa549d50e2177ab39,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,57b7530be76607b314d07e162a54072eebe21f008deb0ecff9341ae713f04b37_rev,57b7530be76607b314d07e162a54072eebe21f008deb0ecff9341ae713f04b37,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,5a2f9ce6de0be0cb944cbfe39edc1c6478dd290d99e33d87f48f5dc1ceffd2f1_rev,5a2f9ce6de0be0cb944cbfe39edc1c6478dd290d99e33d87f48f5dc1ceffd2f1,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,62391f9768e2e6b26da5138a271c8f7047a6ec60babae145788c9983023d3b73_rev,62391f9768e2e6b26da5138a271c8f7047a6ec60babae145788c9983023d3b73,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,626758af72a41b3fe56eb137c0d2300ba6f7b129f32dfdc22d3c33b424cd6456_rev,626758af72a41b3fe56eb137c0d2300ba6f7b129f32dfdc22d3c33b424cd6456,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,6817407bb4e773eb8b6d028b5cb94338fae152ba9ed419f72e6cde96a765b0f9_rev,6817407bb4e773eb8b6d028b5cb94338fae152ba9ed419f72e6cde96a765b0f9,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,692c9800d873dafb1732e97dd3f9589c49987c0713ac5f1ef3f63a844afe2384_rev,692c9800d873dafb1732e97dd3f9589c49987c0713ac5f1ef3f63a844afe2384,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,6a71e69df094c0c39c2b6ded29f3a7431b2f195392e899876395068983331ecf_rev,6a71e69df094c0c39c2b6ded29f3a7431b2f195392e899876395068983331ecf,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,6ead09166f0de2a450645d2e7fa082e5d5596742d281695640383080d2ae20fe_rev,6ead09166f0de2a450645d2e7fa082e5d5596742d281695640383080d2ae20fe,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,70bc1780ce5af3d0caec99c125c50a775871f0d047e7f7e2c67f3c616f31900e_rev,70bc1780ce5af3d0caec99c125c50a775871f0d047e7f7e2c67f3c616f31900e,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,71f6c049bf178d94b5b4f19645986593c563f67a4d52378b5dd3201840176658_rev,71f6c049bf178d94b5b4f19645986593c563f67a4d52378b5dd3201840176658,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,7210059966f8709f4c0e9f6d0243e5776e88b7a91103ca16863e318d04ce1b7a_rev,7210059966f8709f4c0e9f6d0243e5776e88b7a91103ca16863e318d04ce1b7a,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,7267180d187b6af049314f49c6383db3d5ca1378db322b01600a36218f40d8eb_rev,7267180d187b6af049314f49c6383db3d5ca1378db322b01600a36218f40d8eb,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,740ac45fe079787c763f2acd9177c56ecfaac88dd1814a65ec4d1ce4253e001a_rev,740ac45fe079787c763f2acd9177c56ecfaac88dd1814a65ec4d1ce4253e001a,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,755de7460c9d1d57503bfe6bf2828d936f5a4e1cf1518851a35c9bdc09753875_rev,755de7460c9d1d57503bfe6bf2828d936f5a4e1cf1518851a35c9bdc09753875,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,89a8ec56d5f015a0732c967297d448175dcd57e85bb6f2c3653f535fe7bf03a2_rev,89a8ec56d5f015a0732c967297d448175dcd57e85bb6f2c3653f535fe7bf03a2,rev,0.7,0.9,2000,10,5,4,1,0,0.5,0.4,0.1,0.0,0.5,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,8b6de4e34f3f9904d815294c89211b1b31006827f5c9628788dcd51dd307926d_rev,8b6de4e34f3f9904d815294c89211b1b31006827f5c9628788dcd51dd307926d,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,8bb97176b59e679b932c7ea9e418b8a66ce3f37c7e7436e1bf6f46f35abf25be_rev,8bb97176b59e679b932c7ea9e418b8a66ce3f37c7e7436e1bf6f46f35abf25be,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,8bf8af4a256573a83e02cfb3403be9977fbcd7dd37da21dd1ac0cfa442dd88dd_rev,8bf8af4a256573a83e02cfb3403be9977fbcd7dd37da21dd1ac0cfa442dd88dd,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,8e355ac26dba4ae90d1a94eec920df21e90449fdb1a69ad5fcfcc1559ede8f35_rev,8e355ac26dba4ae90d1a94eec920df21e90449fdb1a69ad5fcfcc1559ede8f35,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,8e8682001e5f5666f537064eab01b5a653ed1837826e5d1a3e5f9736b7101bdd_rev,8e8682001e5f5666f537064eab01b5a653ed1837826e5d1a3e5f9736b7101bdd,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,911df138c85097269a52552f5564da9e4db6ef38d3fe0bc27b56693e0b53d11a_rev,911df138c85097269a52552f5564da9e4db6ef38d3fe0bc27b56693e0b53d11a,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,9299775cf9e9bb88f8c3380a7c1cfe0ef8e13c7745780b0ddc9d38905c0601ce_rev,9299775cf9e9bb88f8c3380a7c1cfe0ef8e13c7745780b0ddc9d38905c0601ce,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,ad35abfc95bc480cdb92538f923c896e93877cc9b56fa50f243653aee8c15a54_rev,ad35abfc95bc480cdb92538f923c896e93877cc9b56fa50f243653aee8c15a54,rev,0.7,0.9,2000,10,1,8,1,0,0.1,0.8,0.1,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,adc92f725af62997c7f0b9348d5771a0cc38bf2fbd8f915396da8ac185f063f3_rev,adc92f725af62997c7f0b9348d5771a0cc38bf2fbd8f915396da8ac185f063f3,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,YES,b1da4a0373f1bba4bf0d3ac34b50175e9968247db2c6578e212730389365a9c6_rev,b1da4a0373f1bba4bf0d3ac34b50175e9968247db2c6578e212730389365a9c6,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
