model_id,prop_id,comparison,pair_id,x_name,y_name,x_value,y_value,temperature,top_p,max_new_tokens,fwd_gold,rev_gold,fwd_n,rev_n,fwd_p_yes,rev_p_yes,fwd_p_no,rev_p_no,fwd_p_correct,rev_p_correct,fwd_majority_label,rev_majority_label,same_yes_no_majority,yes_yes_majority,no_no_majority,abs_p_yes_gap,abs_p_correct_gap
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,b812c81d0d1bb25de9d4c56b939a6ba6611ff0723e67b811233a2d68850073f3,Avalanche Lake (New York),Gulf of Oman,36421.7,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,b8d9d53903e181331aeaee77d5dfd0a236ff3765952d7f83dd1b9d3f254d06ae,Horseshoe Lake (Washington),Sulu Sea,101171.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,bca853b7d51bec778fdd7e43c7625fb5d1f6b697272e19dbf23c394cd97eb174,Gulf of Oman,Lake Caliraya,181000000000.0,10500000.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,c9fd1c45f2d880dfebff981fe694dc4135ce94fafc93c112d8eebd9659d2ecde,Moqua Well,Sulu Sea,2000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.0,1.0,1.0,1.0,0.0,NO,NO,True,False,True,0,1.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,cb3e7da291283ee1b374bea2e4d0bd53013a255161435c333ed9962b0cc86ba3,Borax Lake (Oregon),Gulf of Oman,40468.6,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,cd7e19a1ef774fe76a305af8b225ad50b1f79dce274f592d655a529a6f1b1c9f,Riffelsee,Sulu Sea,4500.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,1.0,0.4,1.0,0.5,NO,YES,False,False,False,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,d13b665af6c7602391453b9248567bdf867002ba3a1db9b0a1c593694f91e529,Lake Hévíz,Sulu Sea,47500.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,d48e8880225394574c27b140a5b0561df1ccc5be0746f5309889086f07313e24,Blausee,Sulu Sea,6400.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,d65439171546926706d1e752ca38294c41ef8d0853c44bc9c1137a26d4e9f25b,Otjikoto Lake,Java Sea,5100.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,dad146fde77cf6cb98cc2ad415af9ead8fb4bbeaf7c5312c487a5fd5e0e45f39,Java Sea,Coleto Creek Reservoir,320000000000.0,12545300.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,db9e29446eb9ca54ae047ae32e2dc9248d320820d503b68f67bd3f5f4c4f2f2c,Funtensee,Sulu Sea,35000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.2,1.0,0.6,1.0,0.2,NO,NO,True,False,True,0.2,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,dcfed2941a25dc038d0927a04962b521786f7451902dd1c681033f49528c6745,Bucura Lake,Java Sea,105000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,e01345df2d1ec819f2c33bb10259abf5aff98b9d9479ea1eee6fb4a86c040f9a,Lago di Saoseo,Sulu Sea,25000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,e28244e993f8edded8b0c89b2475f0ae16959ee6efa2d2a77847d0281295ee91,Funtensee,Java Sea,35000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,e8009229e361cae939fdb31258213e4d2887947246e6d442b25360234bed500e,Jamboree Lake,Sulu Sea,15000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,e951d5eceb4b72d776518660fb2272bc7d5d565fadbad080a8d52d4ae0d4555b,Trúc Bạch Lake,Java Sea,90000.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,eaf69441e41fe8c9c97bdf653d790008c3a2c75b944e72489b33a168643446fc,Gormire Lake,Gulf of Oman,64000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.0,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,ee5c06518c96a9eeefc86dddb7ce625acc01cfcaf6dd906624d9d2dcde5941af,Riffelsee,Java Sea,4500.0,320000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,f3a621fab0e200251d6929bc77a24ac75daee7914621da4e5ee53a7ffd8eb7a8,Saint-Léonard underground lake,Sulu Sea,6000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.1,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,f783b4793aa4e7cdeab74b9ae384bb70a23301c29fd5b06051fb4705e4da8a22,Sulu Sea,Étang de Lavalduc,260000000000.0,3540000.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,fcce12c3e1914787f9f647806de0cc9a9d1db36f5a7361dec52bfb89eb9b185f,Funtensee,Gulf of Oman,35000.0,181000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,0.7,1.0,0.3,1.0,0.7,NO,YES,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,fd877be04158b7a76602f44ab0dd46c6a33c2e24a5908f3936bc9670e56c114e,Lake Tali Karng,Sulu Sea,140000.0,260000000000.0,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,gt,fdee937d53a8e7b9c8b02ea8621b5301da68e46047cded35a014959520a6ee5d,Irminger Sea,Chukchi Sea,776996000000.0,620000000000.0,0.7,0.9,2000,YES,NO,10,10,0.8,0.9,0.2,0.1,0.8,0.1,YES,YES,True,True,False,0.09999999999999998,0.7000000000000001
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,lt,106d8cfc6008e9b2d5c668484660090a85071063f6f1415ef9bdc73f528ad38d,Étang de Lavalduc,Sulu Sea,3540000.0,260000000000.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,lt,4c57c81e28f07eed23eb03e8b578dc44ef7d87d5b7b784fe894e8680639d6b4d,Lake Caliraya,Gulf of Oman,10500000.0,181000000000.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,lt,b58733cdcac592ae6c38dd2aa85d3e89c2c77bf1e7c39a563a7423bfb8c27b0f,Chukchi Sea,Irminger Sea,620000000000.0,776996000000.0,0.7,0.9,2000,YES,NO,10,10,0.6,0.4,0.4,0.6,0.6,0.6,YES,NO,False,False,False,0.19999999999999996,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-area,lt,dc6500e128aef3f562c7345c4c9ba54d6a9d9cf29adf7b58cbda46e7469aa8fb,Coleto Creek Reservoir,Java Sea,12545300.0,320000000000.0,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,gt,0f34507af40bccfe910cd939357b76d86d23e9689ae6d562a3eaa6f042352465,Patenggang Lake,Tanggula Mountains,-7.1646,33.5,0.7,0.9,2000,NO,YES,10,10,0.3,0.3,0.7,0.7,0.7,0.3,NO,NO,True,False,True,0.0,0.39999999999999997
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,gt,3c3e790ff05e9212e319bac6843a2eccae7db53c3c6f0aab4315954536ceec37,Thiel Mountains,Cerro Torre,-85.05,-49.2928,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,gt,61be90ecfe9b3c3d318b5cd7d3ba271ea648bb9fd2505de494540f3938dff902,Simandou,Brienzer Rothorn,8.53333,46.7869,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,gt,763c5fd279a39e0c1956da8fbbef87cd5fa9f630e091567d54533ee05810577e,Batchawana Bay,Satpura Range,46.8819,22.4506,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,gt,7e5f7d5250d8c7535fe35f50e2f2a25997f38170caf203697a512fc8bc1a6814,Great Slave Lake,Gulf of Cádiz,61.5003,36.8333,0.7,0.9,2000,YES,NO,10,10,0.6,0.0,0.0,1.0,0.6,1.0,YES,NO,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,gt,94c0015e37cb20a9785dbf5fa2209641e789d2a6b34c4a16ab579af72cfe004d,Putorana Plateau,Parry Sound,69.0,45.3586,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,gt,ab92eec2948aede78dfab1a89c8a2c8f17b41654719d617e8433f10e433c6f5a,Lake Oku,Pangaion Hills,6.19278,40.9169,0.7,0.9,2000,NO,YES,10,10,0.1,0.9,0.9,0.1,0.9,0.9,NO,YES,False,False,False,0.8,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,lt,267aefff13b7b222272d75ad4edf8791050596ac0b6d370fe505dfab1efa40ce,Bay of Campeche,Lake Athapapuskow,20.0,54.55,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,lt,643ad1588f8589d4366efac8878f2774806f9fc1e82872d7a5934a93f19a2c39,Lake Mai-Ndombe,Loktak Lake,-2.0,24.55,0.7,0.9,2000,YES,NO,10,10,0.4,0.0,0.6,1.0,0.4,1.0,NO,NO,True,False,True,0.4,0.6
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,lt,663c327e919804826d8d897039fd2ae5d661fb9a0db9e3d351af30b5c15da182,Velachery Lake,Bregenz Forest,12.988,47.2656,0.7,0.9,2000,YES,NO,10,10,0.9,0.0,0.1,1.0,0.9,1.0,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,lt,deef9357b010c9efe15e11f596dd8e4b3eeaf1ac1d407d6467f6540506f8b851,Lake Mutanda,Qarhan Playa,-1.235,37.0241,0.7,0.9,2000,YES,NO,10,10,0.7,0.0,0.3,1.0,0.7,1.0,YES,NO,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-lat,lt,e49dde42928a783c77ed5333d07bb3a4f3a1a13c33d7a6f7a5be3a251e184e4e,Lake Ashi,Lysefjord,35.2097,58.9405,0.7,0.9,2000,YES,NO,10,10,0.9,0.0,0.1,1.0,0.9,1.0,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,17b4d2e36df1ed5ecb24eb391dc7302692a87b54bc941996fff5cc7ea1f04b6a,Lewis Hills,Arresø,-58.4842,12.0667,0.7,0.9,2000,NO,YES,10,10,0.8,1.0,0.2,0.0,0.2,1.0,YES,YES,True,True,False,0.19999999999999996,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,23a14764e9c9b2247c05b9e94a02388a80ba1cc9a70d7550a6b120c0b3ca5e38,Mount Binuluan,Zhiguli Mountains,121.094,49.5,0.7,0.9,2000,YES,NO,10,10,0.6,0.0,0.4,1.0,0.6,1.0,YES,NO,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,33215ec505c09bd2d92b91e219ef3e0d4c62e10f20e5fac96f49faefc1897e26,Paruthipattu Lake,Saimaa,80.106,28.25,0.7,0.9,2000,YES,NO,10,10,0.9,0.0,0.1,0.9,0.9,0.9,YES,NO,False,False,False,0.9,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,3bf9a038d632ae7f011099dbf60fb9884d2a8e6e604a8b7bcf6506bed615eb73,Blackwater Reservoir,Navesink Highlands,-4.76667,-74.0365,0.7,0.9,2000,YES,NO,10,10,0.6,0.7,0.4,0.3,0.6,0.3,YES,YES,True,True,False,0.09999999999999998,0.3
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,667a92d0c04d5d7dc5d1cf49734e86d72642e120d4e145f7bb65c5622f9f0c14,Sudirman Range,Boeung Kak,137.158,104.91,0.7,0.9,2000,YES,NO,10,10,0.1,0.2,0.9,0.7,0.1,0.7,NO,NO,True,False,True,0.1,0.6
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,6db339f51cc00387bdb1b178b4091ad004329d780eb51e4d395b9bc9256aae97,Pashan Lake,Võrtsjärv,73.7857,26.0333,0.7,0.9,2000,YES,NO,10,10,0.5,0.5,0.5,0.5,0.5,0.5,NO,NO,True,False,True,0.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,7288f77e3c79b187b8b2e40ab207204231ad365623ffea51d6a301bf5904a612,Lake Onega,Sørfjorden (Hardanger),35.6556,6.5711,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,788bc1385015b603fc52317649cdc1eddbd66892849af6b5a42d37961b41406a,Lake Afrera,Inle Lake,40.9167,96.9167,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,859c3efb6b5bfa8e5bc6c6ca7bf6ea2a81a6728d19dd25af52a9b42fa47ed0f5,Loch of Skene,Lake Minnetonka,-2.35694,-93.5667,0.7,0.9,2000,YES,NO,10,10,0.7,0.4,0.3,0.5,0.7,0.5,YES,NO,False,False,False,0.29999999999999993,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,891bb06ed3c4fe90254e8bbd567b261254ad73329da55ecdbfe76fcc9b753747,Boca Reservoir,Manistique Lake,-120.095,-85.784,0.7,0.9,2000,NO,YES,10,10,0.7,0.1,0.3,0.9,0.3,0.1,YES,NO,False,False,False,0.6,0.19999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,b6b7a251312698bc478a2dcc610b398ad0ab9fd5c061048a1f3491ca932b073b,Wheeler Lake,Serra de São Mamede,-87.3833,-6.12361,0.7,0.9,2000,NO,YES,10,10,0.1,0.3,0.9,0.7,0.9,0.3,NO,NO,True,False,True,0.19999999999999998,0.6000000000000001
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,b7ee3612c76b4e5bfc322c11426dfd7bc373de11b1e6d1cb29e3a2a63e465e07,Kluane Lake,Christina Lake (Alberta),-138.667,-110.878,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,1.0,0.5,1.0,0.5,NO,NO,True,False,True,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,beaf5e40092a2b4e37a29f91ab1d89757f869cb176f468e6ff241073c4455301,Saharan Atlas,Lake Arpi,2.0,43.6167,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,1.0,0.5,1.0,0.5,NO,YES,False,False,False,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,d774079acd2603ddb4d64eb755c5d65225ee5fd8962b6257403f540f5cd5f84b,Clearwater Mountains,Moosehead Lake,-114.774,-69.65,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,gt,e78e897d5bba9a23ac5423d0c7b62310ad02b7a12f58a36321bbdb655587a678,South Mountain (eastern Pennsylvania),Saharan Atlas,-76.1956,2.0,0.7,0.9,2000,NO,YES,10,10,0.5,0.3,0.5,0.7,0.5,0.3,YES,NO,False,False,False,0.2,0.2
Qwen/Qwen3-4B-Instruct-2507,wm-world-natural-long,lt,c408b3684f47548e7610540931b9cb2f13a426683c63bc5d35e9ac1c0efc2962,Sørfjorden (Hardanger),Lake Onega,6.5711,35.6556,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,0ec2b6e82806ebbaad51c6aa4544d6d0f5de10f89882e23b4e2cad70707d84d3,South Gippsland Freeway,"Inner City Bypass, Brisbane",-37.9909,-27.4531,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.0,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,313d5610575cf38e2f266c690818a76606b4793cc1b8ec23d43eaaa972e3052d,Basilica of the Immaculate Conception (Jacksonville),St. Sava Serbian Orthodox Cathedral (Milwaukee),30.3289,42.9866,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,48ed0c18f22cff2de49f314dae64d884ddd4ea860e1c30eb3d790ef1b415ea82,Casa de Cisneros (Madrid),St Davids Lifeboat Station,40.4149,51.8791,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,54e043c940fef3782e1b548cdd36bdb4d4ff0c7ebe24b7a20c6b5b3d481cb7c3,Barasoain Church,Church of the Life-Giving Trinity (Pyongyang),14.8466,38.9818,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,608a6819ba0d5d21771c2ac80b0a7ed910700cbaa646ed1c646b5c8bbdb5c28f,"St Mary's Cathedral, Tuam",Belém Palace,53.5139,38.698,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,826deb0f341bd1c7d185efca62bc1681b32bcb1378c893a5224e32f338e15a27,San Andreas Lake,Dholpur House,37.5932,28.6082,0.7,0.9,2000,YES,NO,10,10,0.0,0.0,0.8,0.8,0.0,0.8,NO,NO,True,False,True,0,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,abc347a3fed27eb4ab9087e9fd3994dc6154ba774cc88612fce6ae7eb6f77d25,Santa Maria Antiqua,Northolt tube station,41.891,51.548,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,ae0604b7863c179f24c7d8ae5e335ef7f58174a86a77456ba69094ec4988ca58,Santa Maria della Pieve,Widcombe Manor House,43.465,51.3734,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,d43be50f3dbe3f345e07f1cd7a68627d2bbf5c04226cf6ed0b65f36a36d03015,Stade du Fort Carré,Westferry DLR station,43.5908,51.5094,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.1,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,e162511b3c816f7eda5f8fb78c275ce60d093ddbc61d7a45208cd42e4dff118f,Roman Temple of Évora,Summerhill House,38.5731,53.4802,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,gt,f25d00f892de057f730072744eb712abd75dd9fe0339ed82f1ab04ddbffae6fe,"St Mary's Church, Fairford",Vlasina Lake,51.7091,42.7,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,lt,b42d4f7bb3664d4a4fc9a55a2ac2f7ba62198f94e0f51449f0dce8068a5ca649,Casa de Segunda,Lake Glenville,13.939,35.1961,0.7,0.9,2000,YES,NO,10,10,0.7,0.1,0.3,0.9,0.7,0.9,YES,NO,False,False,False,0.6,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,lt,c29977585ef33e6ddfa8008bf49e08ccf77822c1fdf62292e987fe78f9018852,Sai Ying Pun Community Complex,Cherokee Lake,22.2849,36.2149,0.7,0.9,2000,YES,NO,10,10,0.2,0.0,0.8,1.0,0.2,1.0,NO,NO,True,False,True,0.2,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,lt,ca2bc664d11c3ef1bbc04d199ad386bf0edc20f1f4cc517f4c1e60d3360b2397,"President's House, Trinidad and Tobago",San Diego Civic Theatre,10.6776,32.7172,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,lt,d1e9909c66bd10f179babdc02818bbe5fccc67291a466781ca173327605d9f3c,Eugene O'Neill Theater Center,Catshuis,41.3103,52.09,0.7,0.9,2000,YES,NO,10,10,0.4,0.5,0.5,0.5,0.4,0.5,NO,YES,False,False,False,0.09999999999999998,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-lat,lt,e7e3af01a3b7c7a2ecb99bf32d5422409f0bb1ae83c8b3c5bd5dbb4eca6ab5af,Halse Hall,Clerkenwell tube station,17.9311,51.5254,0.7,0.9,2000,YES,NO,10,10,0.4,0.5,0.6,0.5,0.4,0.5,NO,NO,True,False,True,0.09999999999999998,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-long,gt,29efa629b4b237ae51cb072a30c96405be8fada1ec9997a01b4ff8b32896b9cf,"St. Hyacinth's Church, Warsaw",North Aral Sea,21.0089,60.7,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-long,gt,51c2b3ff38d94aeba2f2101ba0721ddf03a13d7799ccd2d4919c31c862e919d7,"Cathedral of the Immaculate Conception, Sligo",Rostov State Musical Theater,-8.47822,39.7325,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,1.0,0.3,1.0,0.5,NO,YES,False,False,False,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-long,gt,59a9c2644fec60c97dd45fb080114583ce19b7b50106b6eaa25d7f16a104bf0b,Eureka Inn,FirstBank Southwest Tower,-124.165,-101.839,0.7,0.9,2000,NO,YES,10,10,0.6,0.1,0.4,0.9,0.4,0.1,YES,NO,False,False,False,0.5,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-long,gt,705ef689f7cbb966547ba76bb1105a7e35c87353d720171730e809751c6fde40,Hampton Wick railway station,Pelișor Castle,-0.3107,25.5392,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,0.8,0.5,0.8,0.5,NO,NO,True,False,True,0.5,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-long,gt,a402547f132331b734ebbdc5098f0834d17113481d06eb1e1c70e9954dc7ac2b,Khaplu Palace,"St. Saviour Church, Dubrovnik",76.3353,18.1069,0.7,0.9,2000,YES,NO,10,10,0.7,0.0,0.3,1.0,0.7,1.0,YES,NO,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-long,gt,a768ae1a66f94d905357a7ba79150f836daa3edf5685f9bd27d98ea55ee76cbc,"Russell Street, Melbourne",Danjiangkou Dam,144.968,111.488,0.7,0.9,2000,YES,NO,10,10,0.7,0.0,0.3,1.0,0.7,1.0,YES,NO,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-world-structure-long,gt,b4d8a3e1442eafb94fdc88823dc517badad8375dd5645ab8816cec4701610e96,Caloocan Cathedral,Durgapur Barrage,120.973,87.3023,0.7,0.9,2000,YES,NO,10,10,0.7,0.0,0.3,1.0,0.7,1.0,YES,NO,False,False,False,0.7,0.30000000000000004
